20728	14	23948
33705	14	49637
33705	14	49734
41415	14	42467
21673	14	23872
15089	14	40839
20729	14	24005
36042	14	36834
44605	14	12428
33890	14	38093
14899	14	34047
5720	14	22873
13028	14	23697
22017	14	24336
42011	14	24030
20732	14	26015
28312	14	29091
20731	14	22939
21250	14	33313
42011	14	24052
33705	14	44170
33705	14	48836
33705	14	24180
25371	14	14821
20730	14	14990
20729	14	25092
42011	14	24047
27378	14	45874
36042	14	36837
33705	14	35751
42011	14	24038
22017	14	34033
42011	14	24037
20732	14	23108
26710	14	38729
26710	14	17946
33705	14	49710
20726	14	26026
33705	14	49747
24738	14	24255
17142	14	24273
16091	14	31088
15089	14	23838
22017	14	23182
20730	14	23877
23105	14	37179
45386	14	2939
45251	14	25707
7026	14	5939
30465	14	23737
44605	14	24238
27272	14	5411
15281	14	24200
20728	14	23987
16162	14	31093
33705	14	13983
23128	14	23704
29452	14	29058
33705	14	49629
23011	14	23924
22017	14	34019
34967	14	24128
24970	14	3599
24667	14	15187
20732	14	23778
33705	14	39207
33705	14	5897
33705	14	49674
6727	14	6624
9426	14	35966
25371	14	40839
33705	14	8555
33705	14	32718
46423	14	45928
25033	14	35236
20732	14	24163
20731	14	14165
20728	14	23796
9426	14	17787
34967	14	18342
20726	14	23601
20728	14	25319
10685	14	24186
22927	14	15505
16643	14	20722
45386	14	34969
22017	14	25698
15281	14	24192
27415	14	35050
33705	14	49663
13028	14	34054
5423	14	16116
33705	14	49718
22017	14	24333
23128	14	23741
10697	14	45509
20728	14	25294
24738	14	24647
24970	14	46887
33705	14	49658
20726	14	23996
22017	14	24329
20726	14	23793
33705	14	49693
24667	14	3681
24997	14	12652
19236	14	17942
45251	14	24010
15281	14	24208
20730	14	25215
42011	14	30436
33705	14	49704
22017	14	4527
22927	14	4026
15281	14	16942
36042	14	36836
33705	14	49691
20726	14	23997
42011	14	24033
22927	14	23741
27274	14	5406
18998	14	27101
25371	14	23906
2083	14	9305
22017	14	23791
20730	14	23836
45251	14	23917
22927	14	23799
33705	14	24263
42011	14	24046
22017	14	25862
22017	14	34052
13028	14	24631
49944	14	37815
45251	14	22405
24667	14	29064
20731	14	24009
20730	14	23784
44605	14	4027
15089	14	25704
22017	14	49900
32847	14	24292
23128	14	23887
20728	14	23775
13028	14	25346
33705	14	49717
33705	14	35759
24667	14	29114
20732	14	14830
33445	14	50064
13028	14	23691
33705	14	49638
6687	14	20790
20732	14	11527
6099	14	32054
24122	14	24519
22927	14	23937
10396	14	10395
9430	14	5476
24738	14	41807
33705	14	4326
41864	14	25101
20730	14	23280
20728	14	25305
13028	14	23728
13028	14	23746
13028	14	23678
22017	14	24587
15281	14	24209
13028	14	4530
22017	14	34026
48833	14	24145
22017	14	24150
20728	14	23798
9674	14	9758
33705	14	49622
45251	14	24233
32619	14	23920
22017	14	34050
25371	14	25682
2750	14	3798
13028	14	23726
14218	14	23684
12916	14	11784
13028	14	24643
13028	14	24626
25250	14	24098
33705	14	49648
27435	14	5494
45251	14	25713
33705	14	49727
7250	14	7579
16395	14	17763
35084	14	4997
20730	14	23103
22927	14	23714
24997	14	18779
20732	14	23919
13028	14	23962
33705	14	49708
33705	14	35754
38905	14	48986
13028	14	34041
16282	14	13072
3528	14	16494
27818	14	27819
24287	14	24288
15281	14	24197
24296	14	24302
20728	14	23839
33705	14	49541
25371	14	25706
22017	14	45251
6687	14	24259
25371	14	48999
20728	14	23809
25371	14	21783
22927	14	23993
42011	14	24410
20732	14	23762
15280	14	5474
22927	14	23689
13028	14	23672
9426	14	20939
20728	14	23890
20728	14	23807
13028	14	4531
33705	14	49689
34967	14	14586
15280	14	5477
44136	14	8240
24738	14	42304
17142	14	24597
42011	14	24042
16395	14	20560
20729	14	23140
20730	14	23849
34170	14	41335
20732	14	23828
24296	14	24298
13028	14	24627
13028	14	24622
45386	14	21153
4260	14	14300
20728	14	23923
9426	14	20247
4084	14	6027
20726	14	23959
46929	14	36090
21678	14	24247
